,NextMet100,NextMet101,NextMet102,NextMet103,NextMet104,NextMet105,NextMet106,NextMet107,NextMet108,NextMet109,NextMet10,NextMet110,NextMet111,NextMet112,NextMet113,NextMet114,NextMet115,NextMet116,NextMet117,NextMet118,NextMet119,NextMet11,NextMet120,NextMet121,NextMet122,NextMet123,NextMet124,NextMet125,NextMet126,NextMet127,NextMet128,NextMet129,NextMet12,NextMet130,NextMet131,NextMet132,NextMet133,NextMet134,NextMet135,NextMet136,NextMet137,NextMet138,NextMet139,NextMet13,NextMet140,NextMet141,NextMet142,NextMet143,NextMet144,NextMet145,NextMet146,NextMet147,NextMet148,NextMet149,NextMet14,NextMet150,NextMet151,NextMet152,NextMet153,NextMet154,NextMet155,NextMet156,NextMet157,NextMet158,NextMet159,NextMet15,NextMet160,NextMet161,NextMet162,NextMet163,NextMet164,NextMet165,NextMet166,NextMet167,NextMet168,NextMet169,NextMet16,NextMet170,NextMet171,NextMet172,NextMet173,NextMet174,NextMet175,NextMet176,NextMet177,NextMet178,NextMet179,NextMet17,NextMet180,NextMet181,NextMet182,NextMet183,NextMet184,NextMet185,NextMet186,NextMet187,NextMet188,NextMet189,NextMet18,NextMet190,NextMet191,NextMet192,NextMet193,NextMet194,NextMet19,NextMet1,NextMet20,NextMet21,NextMet22,NextMet23,NextMet24,NextMet25,NextMet26,NextMet27,NextMet28,NextMet29,NextMet2,NextMet30,NextMet31,NextMet32,NextMet33,NextMet34,NextMet35,NextMet36,NextMet37,NextMet38,NextMet39,NextMet3,NextMet40,NextMet41,NextMet42,NextMet43,NextMet44,NextMet45,NextMet46,NextMet47,NextMet48,NextMet49,NextMet4,NextMet50,NextMet51,NextMet52,NextMet53,NextMet54,NextMet55,NextMet56,NextMet57,NextMet58,NextMet59,NextMet5,NextMet60,NextMet61,NextMet62,NextMet63,NextMet64,NextMet65,NextMet66,NextMet67,NextMet68,NextMet69,NextMet6,NextMet70,NextMet71,NextMet72,NextMet73,NextMet74,NextMet75,NextMet76,NextMet77,NextMet78,NextMet79,NextMet7,NextMet80,NextMet81,NextMet82,NextMet83,NextMet84,NextMet85,NextMet86,NextMet87,NextMet88,NextMet89,NextMet8,NextMet90,NextMet91,NextMet92,NextMet93,NextMet94,NextMet95,NextMet96,NextMet97,NextMet98,NextMet99,NextMet9
Boliniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saccharomycopsidaceae,5.0376883682707114e-05,4.2652536295687496e-05,8.652525638365036e-05,7.662152090234999e-05,8.663933815820524e-05,4.630937035651022e-05,9.149856399214821e-05,0.00024082022237464245,0.00017096231119645994,4.376062073802628e-05,2.440866383539924e-05,7.551747216175514e-05,2.6330983923105264e-05,5.7045017197509794e-05,6.42558304307121e-05,5.475119279658844e-05,0.0,5.8143097449898596e-05,5.5895072285732094e-05,5.444575478909405e-05,7.644490001156324e-05,3.268811302303431e-05,7.466102859833768e-05,3.4267525281011744e-05,6.525664304219249e-06,1.7682150007085293e-05,6.781138484493918e-05,3.719360536481881e-05,0.0001119045615047917,5.161205753679444e-05,9.055770926351842e-06,8.339362089439623e-06,6.779684591099876e-05,1.803459236447401e-05,2.1494395594932593e-05,8.942060721351452e-05,2.548293466364685e-05,9.401439303784023e-05,7.339413746941113e-05,3.2166483466714223e-05,8.249772910386756e-05,2.4472658375683793e-05,4.2502499917808356e-05,2.590426028532845e-05,7.079772513930892e-05,1.7497000402610825e-05,7.334713938453483e-06,0.0,2.2980999230435093e-05,1.769652647100467e-05,7.270861446346184e-05,3.653679069125588e-05,2.4234501802824623e-05,0.00012519326551885696,6.553262227302441e-06,7.966728184539531e-05,1.9991010893447106e-05,1.4266719852327513e-05,7.280996702829037e-05,0.00010902696247140677,2.9847069731299454e-05,2.0634639628569144e-05,7.03074450029903e-05,1.149245628834837e-05,0.00015237276697948525,0.0,2.3915457690536255e-05,2.251147478368926e-05,3.7092907502259697e-05,9.521326118850852e-05,5.38584370163883e-05,4.675961398601839e-05,8.38040884394276e-05,1.2520395928573129e-05,1.7571461859793264e-05,2.5085629235388184e-05,5.7401839798680075e-05,8.655686185329471e-05,3.694652676711941e-05,5.078267383319794e-05,5.3794631885987376e-05,5.799560094707367e-05,0.0,4.5236670909494605e-05,2.9530364526030556e-05,6.38851843056565e-05,4.6203799209011916e-05,1.1597652737166328e-05,1.7496086680229976e-05,3.7885414558992034e-05,5.113384858329542e-05,3.352707791652137e-05,4.81962057005263e-05,5.8985316085706036e-05,7.705498235526178e-05,4.96279970578597e-05,5.254024408975146e-05,7.234694032124687e-06,1.0864143822341186e-05,3.70017582746639e-05,4.693095553961943e-05,3.375704585461156e-05,0.0,0.0,1.800112787303623e-05,6.898531437140945e-06,7.131879412281354e-06,1.009476221882787e-05,1.2277406010926781e-05,1.5982699893787485e-05,0.0,1.1077749600403138e-05,6.245344291406686e-06,7.820573936587444e-06,1.4341410267190104e-05,5.309745233535846e-06,9.590652619424855e-06,3.780672136323293e-05,3.786715498017628e-05,1.8413578635926254e-05,1.6350722497074413e-05,1.2897266796806802e-05,5.3454382816431475e-05,1.6764566082396884e-05,3.413808455118207e-05,6.835108797903771e-06,7.5574700527187035e-06,9.39686246943233e-06,3.105858556476176e-05,1.0512105329526724e-05,1.766051268836973e-05,1.4082893884728998e-05,0.0,3.2966389650968815e-05,2.9505138552257594e-05,9.103489213648554e-06,3.6738027209373046e-05,1.3761966041514814e-05,1.9365069260775573e-05,1.6810710728087416e-05,2.4037250692430953e-05,1.287888766043244e-05,0.0,2.8011626809095926e-05,0.0,8.106360766037943e-05,3.495075280652579e-05,2.1573137520933272e-05,1.3241744921036347e-05,0.0,3.0600602070246765e-05,5.72466264142891e-05,1.171404460843097e-05,0.0,0.0001907401441962301,4.665744941197618e-05,9.836036148220252e-05,8.317653010940371e-05,0.0,2.94656587362471e-05,0.0,0.00011262096349954439,6.558048104931063e-05,1.904620916936153e-05,4.522960431545065e-05,0.0004224555739606714,2.8935071842332664e-05,5.679121889689853e-05,4.132154209184487e-05,3.8171778512347515e-05,0.0001111111584182055,1.0506242352814873e-05,0.0001380880976374832,6.324442133270627e-05,5.981861026106362e-06,3.234054049197635e-05,1.5375523043921845e-05,3.299677021406609e-05,7.770017069241308e-05,3.863634472475098e-05,6.777137697212842e-05,0.00013597990624252028,3.850313891635674e-05,2.386447458332864e-05,3.574701449111177e-05,3.5913562925841235e-05,7.641476142728315e-05,3.666995712588827e-05,0.0001528738996252609,7.95442015281317e-06,3.827191336218653e-05,0.00012711047388897005,1.3492729031442806e-05,0.0
Sympoventuriaceae,0.00011094644126706945,6.921518335939324e-05,9.19354086383491e-05,0.00010496147189545431,9.0382866795103e-05,4.4731772447960904e-05,1.767630573382037e-05,7.799488430252576e-05,7.206031617589483e-05,2.2825718888882524e-05,3.5365719336227995e-06,4.86299044099753e-05,1.5260387763147563e-05,4.1326270076520817e-05,5.586017358557274e-05,4.442424973617008e-05,9.69034688238249e-05,2.695793565260099e-05,2.0614716098663067e-05,1.2621834908489636e-05,3.544353131955189e-05,3.315327078202744e-05,6.687267351189115e-05,1.986009049258614e-05,7.56402935684692e-06,3.4159562283768187e-06,2.6200515471603654e-05,1.2317674153312699e-05,2.5942167691342745e-05,1.49561446994435e-05,3.6738544736405234e-05,9.66632310845548e-06,3.274362251779061e-05,1.742021702365848e-05,2.180026473087217e-05,5.182461635612941e-05,4.922964082236796e-06,3.814089394019288e-05,0.00015951117710732776,3.7284820963199644e-06,6.830341771941398e-06,0.0,2.4632753243974166e-05,1.5013075767546026e-05,5.128942112122088e-06,1.5210845041845726e-05,8.501815136072072e-06,8.92098825322261e-06,1.775849371803126e-05,5.1281003550225165e-06,8.42780242222543e-05,4.235053237644225e-06,4.6817834562989356e-05,3.224756528880705e-05,7.596018667154271e-06,1.5390659366003698e-05,2.317198467799089e-05,0.0,1.875455645069845e-05,2.4302952936629913e-05,1.7298170817447324e-05,2.391802775045258e-05,9.05497557566961e-06,6.660569153943597e-06,0.00013054400015388086,8.523086467068302e-06,1.848059350695125e-05,8.697835101102262e-06,7.165856434889256e-06,2.1223772112464662e-05,2.7312426156915907e-05,1.7245458817501172e-05,3.816175483614035e-05,3.265344881120272e-05,1.0183718251048937e-05,8.723177922994112e-06,8.316954051204979e-06,3.2459643634816155e-05,1.4275155247123294e-05,2.5752660232192072e-05,3.9680101254464014e-05,2.2407957651555875e-05,0.0,6.292168719942368e-05,2.7383393785532528e-05,2.01956203730076e-05,3.44287011132311e-05,0.0,2.028006760838606e-05,1.3174124865812442e-05,1.6463965871325413e-05,1.6655105778441174e-05,2.7932597955713464e-05,1.864665593745971e-05,4.763519310463049e-05,1.6778070809914604e-05,2.2837671970068366e-05,1.8868230093552626e-05,0.0,3.335848887607331e-05,2.4932700321581404e-05,1.6303530819563248e-05,0.0,0.0,5.216367765039829e-06,3.998113592506391e-06,0.0,0.0,3.5577473481333895e-06,1.2350580269160483e-05,5.6410604348597955e-06,9.630332554542173e-06,1.0858657148500479e-05,4.532492638756477e-06,4.155854608145926e-06,3.077316496182252e-06,0.0,2.191126733968888e-05,0.0,0.0,0.0,1.86868531934477e-05,8.449098444085462e-06,1.2954764867903807e-05,1.582805744786518e-05,0.0,1.3140024373908194e-05,2.7230232918617473e-05,1.350023779430228e-05,1.2184793701906552e-05,0.0,2.720627811653752e-06,3.3989656923956504e-06,4.776501048099361e-06,1.140000076532765e-05,1.0552038298576785e-05,0.0,3.1903545843951536e-05,1.683483231253252e-05,0.0,2.78620629899518e-05,1.30621565606051e-05,7.612674573599487e-06,0.0,0.0,5.3692837521851324e-05,5.787446259390902e-06,9.377197358021991e-06,2.0465032145736178e-05,0.0,7.882172487852016e-06,1.9906716431834833e-05,0.0,1.2767621776732765e-05,3.1584393622504174e-05,1.3520398101063985e-05,1.9001913754599465e-05,3.615434878837204e-05,0.0,2.846186703624191e-05,0.0,2.687613651160061e-05,2.9561645845745106e-05,1.8397371590269863e-05,1.1234260350193825e-05,0.0001030898509874737,1.397467768890394e-05,3.839957880720553e-05,0.0,3.687139983124931e-05,2.1465198151171963e-05,1.2177997807128718e-05,1.600607042697141e-05,6.108990560395025e-06,1.3867391977485565e-05,3.748657397829068e-06,1.4257663558440217e-05,6.3745371848950656e-06,1.2281432442255048e-05,1.3435250364487117e-05,0.0,8.668938136337774e-05,7.438294389578427e-06,3.688239294755284e-05,2.7623391216081685e-05,2.312674248900205e-05,3.444540324432698e-05,4.250488828167242e-06,5.235431680974763e-05,3.227045195963428e-05,3.696812343778135e-05,5.156771156662712e-05,1.1729771147417092e-05,0.0
Phyllachoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7480813103239916e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Synchytriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9089467744946327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caloscyphaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leprocaulaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koerberiaceae,2.1552272234509412e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.298936692352648e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7016192591854215e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inocybaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8930456469339628e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.563119434923571e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0732150759072146e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.794509496258588e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6174496942817895e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.233241917190241e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8873179681861015e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2475638353151364e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2744426470413375e-11,8.53586923765341e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporocadaceae,0.00011197030930207066,8.172566278931058e-05,0.00011881566147622981,9.342642125197583e-05,0.00017928851565500537,3.549297945148559e-05,3.506370985626251e-05,7.871465924995957e-05,0.0001191190652141252,2.3477675478575582e-05,4.676894747642873e-06,4.501700068526087e-05,1.614472516685886e-05,7.104682297281252e-05,0.00016005508750310788,5.455198007848936e-05,0.0,3.342204418589437e-05,4.283976734738513e-05,4.381541236960886e-05,4.6871848947950166e-05,4.0711471279286175e-05,0.0001066421092359658,3.414284257539251e-05,7.502216093866178e-06,2.0328246163619127e-05,5.1972809613893914e-05,2.4434028191160588e-05,3.430689099368171e-05,4.4501769165447385e-05,3.1232843379079046e-05,1.278310652899508e-05,2.381576381749457e-05,3.9163147010950286e-05,2.2651737348993542e-05,9.423536006127929e-05,2.2786090179740193e-05,0.00011528901022138319,0.00018984918174008364,1.4792051732788977e-05,8.581063993464723e-05,9.378313224347932e-06,2.4431454335366513e-05,1.240865740204137e-05,2.034811354783537e-05,1.3410259542973846e-05,8.432338285834312e-06,1.4746809865726672e-05,8.80668563598568e-06,1.0172387017399931e-05,5.015358242419646e-05,2.5202666244869445e-05,6.50093347758729e-05,8.529076832264325e-05,5.022629324977291e-06,4.579466060096437e-05,3.8304371955026754e-05,8.200852073681502e-06,4.9603451141338255e-05,5.1422611534487976e-05,2.7450896209677613e-05,2.1745688781669032e-05,1.496829716202817e-05,4.4040926463611695e-06,0.00013455473135675397,0.0,1.2219713373318006e-05,1.1502341833759425e-05,1.1845495069700647e-05,3.929395195498915e-05,2.579926567230722e-05,2.7693046780229207e-05,2.982113089055893e-05,2.8788093122162545e-05,6.733664590135482e-06,5.767928063746936e-06,0.0,8.194933946775932e-05,2.123774797498594e-05,1.7028139627629673e-05,6.559305897987056e-05,2.716369306073368e-05,0.0,5.894040821031394e-05,9.053205545645567e-06,3.338430287177593e-05,4.552979959881419e-05,2.2222028021367927e-06,1.1174632697482327e-05,1.0162806804228102e-05,1.9595306771290843e-05,2.569622256572447e-05,2.5395638317082225e-05,2.8768872887957e-05,3.346585873324019e-05,5.230016119998687e-05,4.865779493385642e-05,2.2179601635105236e-05,8.32662656554845e-06,5.199210223190979e-05,4.646045197518718e-05,6.68372331105999e-05,0.0,0.0,6.898319463022244e-06,1.5861764001037628e-05,6.832625003370127e-06,1.1605421923539114e-05,0.0,4.083217100861261e-06,1.4919897807313029e-05,0.0,1.6753209169883678e-05,8.99090619975683e-06,1.3739643186682423e-05,2.2382570170706222e-05,3.675291131438683e-06,3.4771533470904804e-05,2.902259614524588e-06,1.058456576587908e-05,1.5664644464444258e-05,1.7298534579110673e-05,1.3035637058515076e-05,1.0707415419651599e-05,1.0465807020568542e-05,1.0477291064207365e-05,1.448071563170442e-05,1.0803082960372541e-05,3.2730900459005537e-05,1.0071016286239913e-05,2.2559300962398283e-06,3.597859781005566e-06,8.989838234620241e-06,1.263324659203678e-05,1.1306839936350962e-05,2.790881872151611e-05,1.0558948719169046e-05,2.1095220002483174e-05,1.669725802931939e-05,2.147377538798674e-06,2.7634374155663375e-05,1.4806185818464458e-05,2.5168212606034943e-06,1.0734502402904695e-05,0.0,3.9940544659951825e-05,1.3393686219721846e-05,2.8935096967845127e-05,8.457413275937673e-06,0.0,2.4756237968806835e-05,5.2650769881269066e-05,8.978017653448342e-06,1.0552737288437449e-05,6.787361943887893e-05,4.469969793611098e-05,2.7641724113699444e-05,6.109293286624057e-05,0.0,4.5166842563346676e-05,0.0,3.300329149675803e-05,5.58477486037553e-05,1.9463496781828927e-05,1.4856605269626616e-05,0.0001789329509095202,1.663257191397114e-05,3.0226807438615218e-05,2.375261150840773e-05,2.9256069342669145e-05,5.109548282183099e-05,8.052319456517155e-06,6.350107515015589e-05,4.039378584906043e-06,1.604641222637265e-05,2.9744186896817614e-05,1.649800822065939e-05,2.1074814847714682e-05,3.789665771689044e-05,1.7767276628972595e-05,0.0,6.77425710520688e-05,4.918339088667212e-06,4.87746532784955e-05,3.881334147800715e-05,2.599611746372391e-05,4.5551887120477214e-05,1.405251274997135e-05,2.1303170144995277e-05,4.877217182765536e-05,7.822084236664128e-05,7.793721923797352e-05,1.551188724562756e-05,9.049821182520272e-06
Melanconidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2437409513959096e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705254530383816e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3780950996901036e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
